"","competitorID","regattaID","day","rating"
"6626","152","49",49,609.023376651862
"6627","203","49",49,-1463.36845767796
"6628","104","49",49,1606.80433587895
"6629","177","49",49,1643.03572442637
"6630","36","49",49,-2973.74509190003
"6631","174","49",49,1164.93169614395
"6632","362","49",49,-3094.25862210926
"6633","369","49",49,270.323971410899
"6634","298","49",49,3060.67348519621
"6635","298","Initial Value",0,1000
"6636","66","49",49,1227.51856660137
"6637","66","Initial Value",0,1000
"6638","143","49",49,1476.28653123335
"6639","143","Initial Value",0,1000
"6640","49","49",49,2227.84565694764
"6641","49","Initial Value",0,1000
"6642","109","49",49,3617.55734551544
"6643","109","Initial Value",0,1000
"6644","88","49",49,2605.18653024405
"6645","88","Initial Value",0,1000
"6646","237","49",49,2249.30003637464
"6647","237","Initial Value",0,1000
"6648","369","49",49,2530.77326797907
"6649","369","Initial Value",0,1000
"6650","50","49",49,2343.09151217393
"6651","50","Initial Value",0,1000
"6652","156","49",49,672.673651581698
"6653","156","Initial Value",0,1000
"6654","206","49",49,841.055301792739
"6655","206","Initial Value",0,1000
"6656","83","49",49,2448.99606805655
"6657","83","Initial Value",0,1000
"6658","348","49",49,456.08938826982
"6659","348","Initial Value",0,1000
"6660","111","49",49,871.585575789787
"6661","111","Initial Value",0,1000
"6662","99","49",49,2083.43232404635
"6663","99","Initial Value",0,1000
"6664","57","49",49,-1529.95329483825
"6665","57","Initial Value",0,1000
"6666","155","49",49,1899.07376556174
"6667","155","Initial Value",0,1000
"6668","363","49",49,-278.888590958581
"6669","363","Initial Value",0,1000
"6670","364","49",49,3177.21321842635
"6671","364","Initial Value",0,1000
"6672","53","49",49,2737.74461664169
"6673","53","Initial Value",0,1000
"6674","227","49",49,3189.81762694813
"6675","227","Initial Value",0,1000
"6676","192","49",49,761.247816157693
"6677","192","Initial Value",0,1000
"6678","82","49",49,3023.02407898371
"6679","82","Initial Value",0,1000
"6680","247","49",49,2498.11395684135
"6681","247","Initial Value",0,1000
"6682","135","49",49,964.913453613174
"6683","135","Initial Value",0,1000
"6684","127","49",49,1811.59713959675
"6685","127","Initial Value",0,1000
"6686","208","49",49,-382.393867951831
"6687","208","Initial Value",0,1000
"6688","311","Initial Value",0,1000
"6689","275","49",49,723.665875029126
"6690","275","Initial Value",0,1000
"6691","5","49",49,2689.47781632714
"6692","5","Initial Value",0,1000
"6693","122","49",49,2053.3450912161
"6694","122","Initial Value",0,1000
"6695","300","49",49,-771.128045218424
"6696","300","Initial Value",0,1000
"6697","297","49",49,926.176029630004
"6698","297","Initial Value",0,1000
"6699","360","49",49,1272.22261597689
"6700","360","Initial Value",0,1000
"6701","140","62",62,2832.87683764129
"6702","140","Initial Value",0,1000
"6703","113","49",49,339.835176949268
"6704","113","Initial Value",0,1000
"6705","86","49",49,4427.48078618766
"6706","86","Initial Value",0,1000
"6707","110","49",49,1085.38320809011
"6708","110","Initial Value",0,1000
"6709","177","49",49,-628.104830688368
"6710","177","Initial Value",0,1000
"6711","64","49",49,1705.46961189313
"6712","64","Initial Value",0,1000
"6713","367","49",49,975.666326949945
"6714","367","Initial Value",0,1000
"6715","104","49",49,1216.26232455195
"6716","104","Initial Value",0,1000
"6717","292","Initial Value",0,1000
"6718","374","49",49,1020.38725526518
"6719","374","Initial Value",0,1000
"6720","261","71",71,243.568803791838
"6721","261","Initial Value",0,1000
"6722","147","49",49,680.728797712597
"6723","147","Initial Value",0,1000
"6724","45","48",48,121.195114430834
"6725","45","Initial Value",0,1000
"6726","8","49",49,126.695100934805
"6727","8","Initial Value",0,1000
"6728","217","56",56,388.524345154791
"6729","217","Initial Value",0,1000
"6730","201","49",49,1169.06495528454
"6731","201","Initial Value",0,1000
"6732","136","49",49,2204.19714258011
"6733","136","Initial Value",0,1000
"6734","198","49",49,-519.432709770221
"6735","198","Initial Value",0,1000
"6736","72","49",49,-1280.88299266369
"6737","72","Initial Value",0,1000
"6738","242","49",49,-1406.10360293193
"6739","242","Initial Value",0,1000
"6740","276","49",49,758.41714722766
"6741","276","Initial Value",0,1000
"6742","288","48",48,1317.28598815033
"6743","288","Initial Value",0,1000
"6744","17","Initial Value",0,1000
"6745","296","49",49,951.927400329415
"6746","296","Initial Value",0,1000
"6747","174","49",49,783.578301857504
"6748","174","Initial Value",0,1000
"6749","252","49",49,94.5299121725344
"6750","252","Initial Value",0,1000
"6751","35","66",66,-177.088445714991
"6752","35","Initial Value",0,1000
"6753","314","49",49,934.01113437996
"6754","314","Initial Value",0,1000
"6755","233","49",49,836.316672096163
"6756","233","Initial Value",0,1000
"6757","203","49",49,-358.363242716457
"6758","203","Initial Value",0,1000
"6759","200","49",49,1761.80721898922
"6760","200","Initial Value",0,1000
"6761","39","49",49,896.190565597851
"6762","39","Initial Value",0,1000
"6763","36","49",49,-2665.90150966401
"6764","36","Initial Value",0,1000
"6765","362","49",49,-2856.30407570137
"6766","362","Initial Value",0,1000
"6767","351","49",49,462.198747928175
"6768","351","Initial Value",0,1000
"6769","365","48",48,2359.52757934894
"6770","365","Initial Value",0,1000
"6771","123","49",49,-116.113063398341
"6772","123","Initial Value",0,1000
"6773","152","49",49,1402.66528015237
"6774","152","Initial Value",0,1000
"6775","162","49",49,2142.38628298959
"6776","162","Initial Value",0,1000
"6777","257","55",55,1819.74661915796
"6778","257","Initial Value",0,1000
"6779","176","Initial Value",0,1000
"6780","243","49",49,1339.58621550473
"6781","243","Initial Value",0,1000
"6782","298","50",50,303.617052315113
"6783","66","50",50,4349.45097819749
"6784","143","50",50,3166.13701590595
"6785","49","50",50,1842.49255133447
"6786","109","50",50,2766.51492762789
"6787","88","50",50,1445.24901123578
"6788","237","50",50,2951.81150243762
"6789","369","50",50,823.535628063392
"6790","50","50",50,1752.15527404842
"6791","156","50",50,6273.59910769342
"6792","206","50",50,4472.53908619164
"6793","83","50",50,39.8731496303076
"6794","348","50",50,3098.03339348964
"6795","111","50",50,2089.6181563737
"6796","99","50",50,2465.21560810449
"6797","57","50",50,4995.39121018891
"6798","155","50",50,1176.93511515339
"6799","363","50",50,5396.49843515294
"6800","364","50",50,1092.86374503779
"6801","53","50",50,46.844997493924
"6802","227","50",50,1387.19984362004
"6803","192","50",50,4326.52413968238
"6804","82","50",50,-697.433076080312
"6805","247","50",50,2593.60289724764
"6806","135","50",50,3578.52195054578
"6807","127","50",50,162.740782941435
"6808","208","50",50,2994.03594297294
"6809","311","50",50,527.568439102395
"6810","275","50",50,2116.63636182886
"6811","5","50",50,-1727.48266800166
"6812","122","50",50,-65.1834324136621
"6813","300","50",50,5479.40279170949
"6814","297","50",50,1517.97391914976
"6815","360","50",50,346.13559615175
"6816","140","50",50,541.686672766332
"6817","113","50",50,3996.13201930423
"6818","86","50",50,186.981268855901
"6819","110","50",50,3418.34707439693
"6820","177","50",50,1470.927124932
"6821","64","50",50,-838.40607657908
"6822","367","50",50,-193.631382943978
"6823","104","50",50,931.46589098864
"6824","292","50",50,-18.4315608976049
"6825","374","50",50,-208.022386361256
"6826","261","50",50,4762.31993685598
"6827","147","50",50,2348.7187437542
"6828","45","50",50,3935.14160036618
"6829","8","50",50,4183.26584736748
"6830","217","50",50,958.973294956743
"6831","201","50",50,249.076831040059
"6832","136","50",50,105.568165458782
"6833","198","50",50,627.470025076904
"6834","72","50",50,2089.59009543931
"6835","242","50",50,2073.77212467449
"6836","276","50",50,1352.28893800057
"6837","288","50",50,-3003.32663507823
"6838","17","50",50,1073.5684391024
"6839","296","50",50,-426.868389914687
"6840","174","50",50,1618.06185348753
"6841","252","50",50,-41.1390028369144
"6842","35","50",50,2584.32562314826
"6843","314","50",50,947.00175897182
"6844","233","50",50,3814.92842546168
"6845","203","50",50,383.059970016994
"6846","200","50",50,961.562581335064
"6847","39","50",50,-1326.83147444727
"6848","36","50",50,-1332.6600567297
"6849","362","50",50,-1207.97152026899
"6850","351","50",50,-522.677395240559
"6851","365","50",50,-4337.60451073458
"6852","123","50",50,-1587.55951884312
"6853","152","50",50,-3793.92835769931
"6854","162","50",50,-4181.68422423412
"6855","257","50",50,-4003.21905730424
"6856","176","50",50,-3080.26709837159
"6857","243","50",50,-3732.07416756985
"6858","298","50",50,3110.62531691899
"6859","66","50",50,4126.6855256592
"6860","143","50",50,3221.38679689379
"6861","49","50",50,2880.22243445912
"6862","109","50",50,4042.80415395978
"6863","88","50",50,3081.26791923834
"6864","237","50",50,3774.00518101548
"6865","369","50",50,2873.1001216922
"6866","50","50",50,2956.08947967402
"6867","156","50",50,5561.80201177414
"6868","206","50",50,3134.29785156585
"6869","83","50",50,2806.57455078314
"6870","348","50",50,742.662096062743
"6871","111","50",50,1157.5622380032
"6872","99","50",50,3162.1693741633
"6873","57","50",50,2790.29191848562
"6874","155","50",50,2277.49891666207
"6875","363","50",50,3095.41497075416
"6876","364","50",50,3230.85841665238
"6877","53","50",50,3050.09038144972
"6878","227","50",50,3290.3247372977
"6879","192","50",50,2738.95590119023
"6880","82","50",50,2755.10617922076
"6881","247","50",50,3728.7391678376
"6882","135","50",50,2534.22486784366
"6883","127","50",50,2106.54904997035
