"","competitorID","regattaID","day","rating"
"84","275","45",45,1814.07291365558
"85","62","45",45,1125.7033465466
"86","194","46",46,851.648679627963
"87","99","46",46,2757.24355077802
"88","86","46",46,-675.909968117683
"89","8","46",46,-185.540174138196
"90","233","47",47,2302.83556706201
"91","240","47",47,342.320896686955
"92","23","47",47,1829.23679964859
"93","9","47",47,1066.2728796266
"94","248","39",39,1390.36625334244
"95","350","40",40,1817.20478920614
"96","268","40",40,1354.69999764695
"97","206","40",40,645.023462560231
"98","321","40",40,185.599121118274
"99","175","41",41,2184.94894211755
"100","181","41",41,2045.46812694791
"101","162","41",41,1002.29630765641
"102","322","41",41,179.881710863447
"103","147","41",41,209.770009409294
"104","47","41",41,-221.466965133963
"105","129","42",42,1543.35284570163
"106","88","42",42,1749.98353779246
"107","244","34",34,592.398387657482
"108","193","35",35,1320.38992106184
"109","366","35",35,159.314434206771
"110","117","35",35,-65.6713763421157
"111","94","36",36,2295.24022502003
"112","127","36",36,2050.5165287797
"113","367","36",36,1043.29669299332
"114","35","36",36,1114.80309723663
"115","364","36",36,942.604230956585
"116","39","36",36,-210.728055803426
"117","272","37",37,1309.51176414191
"118","257","37",37,961.759842398265
"119","119","37",37,227.488550159662
"120","362","37",37,-212.2608704443
"121","368","29",29,2215.98430174571
"122","309","29",29,2124.22720479333
"123","365","30",30,1589.77221548069
"124","318","30",30,1147.11411519725
"125","323","30",30,962.376763526618
"126","236","31",31,2511.27778046863
"127","254","31",31,2344.24172269281
"128","164","31",31,3162.69651503296
"129","296","31",31,2977.00823721689
"130","17","31",31,-204.063472109758
"131","153","32",32,1069.80556235055
"132","185","32",32,286.598078468712
"133","210","32",32,527.298429612234
"134","91","23",23,387.058539599687
"135","61","24",24,1298.18703810345
"136","229","24",24,2319.66254965517
"137","217","24",24,-902.595790688615
"138","208","25",25,832.692966219282
"139","329","25",25,1156.47104095198
"140","137","25",25,-988.281561868811
"141","108","26",26,2153.00590371078
"142","145","26",26,2919.01521822774
"143","57","26",26,1651.4921483695
"144","104","26",26,357.399191761263
"145","261","26",26,97.3530905668977
"146","45","26",26,2009.31884658798
"147","351","26",26,-778.929181200689
"148","80","26",26,-852.856498947844
"149","89","26",26,867.95803146152
"150","130","26",26,0.933016598729637
"151","277","27",27,284.977372787176
"152","348","27",27,127.458655217253
"153","310","20",20,637.05304921788
"154","52","21",21,3986.88319039175
"155","158","21",21,2493.21135453402
"156","113","21",21,1175.81499907865
"157","12","21",21,449.988918245713
"158","253","21",21,1427.70584744105
"159","227","21",21,3325.0938097699
"160","33","21",21,2657.26742611676
"161","37","21",21,441.432939636523
"162","63","21",21,-714.92147416576
"163","338","21",21,311.20772498442
"164","95","21",21,-5292.53948940657
"165","24","22",22,5640.70666308545
"166","85","22",22,995.206241406351
"167","120","22",22,3715.61557136757
"168","213","22",22,2939.08631212914
"169","42","22",22,4571.89964809022
"170","286","22",22,5876.23842021045
"171","182","22",22,940.20583604111
"172","11","22",22,3672.12647823515
"173","294","22",22,4568.47191444069
"174","352","22",22,5291.04904437438
"175","58","22",22,3156.40566833116
"176","195","22",22,948.085061931208
"177","260","22",22,-3394.59682542256
"178","328","22",22,559.673434380593
"179","342","22",22,-2687.82482442685
"180","84","22",22,-2715.10073898686
"181","96","22",22,-2895.12176192204
"182","252","22",22,-4013.75446449813
"183","330","22",22,-1037.52183740692
"184","279","22",22,-758.117877273894
"185","74","22",22,287.700303076606
"186","136","22",22,-1213.88775762675
"187","300","22",22,-3611.43905856092
"188","315","22",22,-1060.51456471582
"189","177","17",17,876.414906234233
"190","278","17",17,-1007.50744751591
"191","142","17",17,1655.36493622299
"192","65","18",18,508.715635130434
"193","378","18",18,-552.012610627314
"194","18","18",18,1802.84299388677
"195","78","18",18,-213.810980746969
"196","48","18",18,339.80307660079
"197","179","19",19,3038.93160487946
"198","258","19",19,1441.00020640465
"199","316","19",19,1216.23684580157
"200","178","19",19,3057.40888107594
"201","347","19",19,3013.05569467388
"202","154","19",19,1523.59296794309
"203","72","19",19,608.95738861094
"204","360","19",19,-132.246977474389
"205","71","19",19,-39.8922149147924
"206","207","19",19,-621.617118187626
"207","122","19",19,-792.270147441099
"208","249","13",13,2423.92945253091
"209","273","13",13,1532.77567530096
"210","90","13",13,2403.3504413868
"211","209","13",13,1507.78277020765
"212","6","13",13,445.089828571788
"213","73","14",14,1889.23530512802
"214","221","14",14,2045.69308780546
"215","41","14",14,1207.77371545123
"216","172","14",14,-1078.27081554331
"217","298","15",15,2215.31382570831
"218","180","15",15,3960.54462755338
"219","363","15",15,4476.35988644535
"220","126","15",15,1805.17894317476
"221","302","15",15,4235.1659928223
"222","143","15",15,4685.79749528579
"223","216","15",15,-288.552344917052
"224","157","15",15,2415.35772806316
"225","379","15",15,-1429.18876974714
"226","133","15",15,499.662026243232
"227","356","15",15,2272.88670010781
"228","68","15",15,-941.333712546225
"229","230","15",15,-903.141635364143
"230","241","15",15,-343.161315984848
"231","235","15",15,-2203.70480431589
"232","212","15",15,-922.904269957024
"233","60","15",15,-2452.9445335673
"234","171","15",15,304.997633798453
"235","327","15",15,-967.269163499606
"236","196","15",15,-2207.03482739841
"237","146","15",15,1159.06492074202
"238","243","15",15,-2364.44336251177
"239","31","15",15,-2053.83271423725
"240","222","8",8,2092.83887226335
"241","231","9",9,534.522340488154
"242","156","10",10,3391.84462932038
"243","242","10",10,2085.74033088045
"244","375","10",10,1243.85314704537
"245","353","10",10,791.884669490019
"246","59","10",10,1038.96737354578
"247","30","10",10,-2256.5110693843
"248","115","11",11,1747.23338267224
"249","14","11",11,3316.36586526338
"250","110","11",11,3785.31170180495
"251","218","11",11,2644.45543492114
"252","44","11",11,3848.50990266124
"253","53","11",11,2467.96385389047
"254","202","11",11,3286.86098458766
"255","331","11",11,2325.01422512976
"256","38","11",11,-715.540640627199
"257","380","11",11,270.078576183311
"258","183","11",11,2598.53979841901
"259","187","11",11,2927.14871641299
"260","332","11",11,2045.91903304177
"261","125","11",11,1158.50829748124
"262","16","11",11,-420.663116902999
"263","114","11",11,442.522105505125
"264","245","11",11,2820.03677797341
"265","20","11",11,793.762333581831
"266","107","11",11,3944.09696609279
"267","43","11",11,-1073.05851513993
"268","290","6",6,549.858469049888
"269","69","6",6,404.566365232329
"270","276","6",6,425.568666553483
"271","5","6",6,521.559878959216
"272","307","7",7,4624.12394177615
"273","140","7",7,3008.08889598208
"274","359","7",7,1470.87742183236
"275","105","7",7,3105.87136887145
"276","200","7",7,-972.44905072686
"277","346","7",7,-30.5371633017326
"278","374","7",7,2057.69099930896
"279","345","7",7,3123.73229419013
"280","340","7",7,3224.43287338793
"281","21","7",7,799.44831297944
"282","372","7",7,598.66638608222
"283","138","7",7,-2143.11327980018
"284","40","7",7,-978.953366680579
"285","373","7",7,677.971929416306
"286","265","7",7,2275.0411009844
"287","81","7",7,-880.661855902784
"288","150","7",7,1518.47087824077
"289","320","7",7,-2115.27240839916
"290","269","7",7,-1295.03704515794
"291","55","1",1,1285.8035655856
"292","112","2",2,-93.5780050202488
"293","204","3",3,1948.69455611657
"294","337","3",3,2545.25606443199
"295","70","3",3,1740.69699021556
"296","335","3",3,1834.82036316403
"297","288","3",3,1486.15606864677
"298","116","3",3,1683.47217858334
"299","297","3",3,1688.43728069118
"300","19","3",3,1090.56825290076
"301","28","3",3,541.636851971755
"302","7","3",3,1330.90592611871
"303","333","3",3,1062.64773652101
"304","22","3",3,726.814652575225
"305","76","3",3,37.6869630962169
"306","339","3",3,264.660756440899
"307","36","3",3,-999.761303902533
"308","314","4",4,679.714301743764
"309","135","4",4,2260.31088406285
"310","299","4",4,1359.21830601866
"311","267","4",4,558.33870546408
"312","168","4",4,903.070255764894
"313","226","4",4,1534.09915244771
"314","237","4",4,1875.31692886734
"315","93","4",4,-712.446886548459
"316","92","4",4,271.723826324707
"317","283","4",4,-94.5741996343222
"318","50","4",4,-497.616210872784
"319","361","4",4,3779.86594476521
"320","87","4",4,2053.64018966391
"321","97","4",4,3758.75990328536
"322","160","4",4,51.6921996389515
"323","190","4",4,2009.5675477416
"324","289","4",4,-648.629019068505
"325","161","4",4,1561.25838071729
"326","10","4",4,728.507317968478
"327","211","4",4,-157.869046993674
"328","123","4",4,285.852305849078
"329","349","4",4,2525.33274232422
"330","370","4",4,1873.66310014385
"331","358","4",4,1594.57006329554
"332","344","4",4,-224.763811933857
"333","234","4",4,-285.401741091199
"334","109","4",4,2739.16944885533
"335","292","4",4,1951.622032786
"336","317","4",4,-1034.27286439597
"337","293","4",4,1038.35862114359
"338","134","4",4,2341.17055646557
"339","82","4",4,2081.76610910679
"340","197","4",4,-858.934026455036
"341","282","4",4,202.289459116533
"342","369","4",4,-313.93124883054
"343","101","4",4,2280.71989921263
"344","343","4",4,375.274043857516
"345","165","4",4,40.40725506026
"346","56","4",4,1073.06434333028
"347","75","4",4,1335.4244231191
"348","111","4",4,225.44685763024
"349","169","4",4,1941.245171836
"350","203","4",4,1853.89702038904
"351","201","4",4,-306.651516194403
"352","148","4",4,-604.2598300879
