"","name","regatta_id","day","url","year"
"19620","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19621","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19622","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19623","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19624","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19625","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19626","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19627","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19628","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19629","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19630","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19631","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19632","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19633","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19634","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19635","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19636","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19637","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19638","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19639","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
