"","competitorID","regattaID","day","rating"
"303","University of Massachusetts at Amherst","24",17817,766.596535709963
"304","Tufts University","27",17824,1021.43213474497
"305","University of Vermont","27",17824,1059.22671263293
"306","Salve Regina University","27",17824,998.388594663881
"307","University of Massachusetts at Amherst","27",17824,713.350074035527
"308","Fairfield University","24",17817,916.514350856511
"309","Wentworth Institute of Technology","20",17810,821.746683160992
"310","Sacred Heart University","24",17817,865.23647581888
"311","Yale University","27",17824,1179.54258197168
"312","McGill University","24",17817,921.978388910589
"313","University of Massachusetts at Dartmouth","20",17810,994.120014766082
"314","Middlebury College","24",17817,687.195084993792
"315","Yale University","28",17824,1087.05355939795
"316","Dartmouth College","27",17824,1113.67310669992
"317","Harvard University","27",17824,1075.53024255737
"318","Roger Williams University","27",17824,1285.01278241398
"319","Brown University","27",17824,1176.12433300036
"320","Bowdoin College","27",17824,1278.65055873864
"321","Boston College","27",17824,1336.22967476453
"322","Tufts University","28",17824,1095.65829861468
"323","Connecticut College","27",17824,970.811460520237
"324","Massachusetts Institute of Technology","27",17824,1042.65736764837
"325","Boston University","27",17824,1218.30781587463
"326","University of Rhode Island","27",17824,1268.5039879681
"327","U. S. Coast Guard Academy","27",17824,1135.87197262728
"328","University of Vermont","28",17824,1103.74010355857
"329","Northeastern University","27",17824,1088.74433684432
"330","Massachusetts Maritime Academy","27",17824,816.481656856297
"331","Salve Regina University","28",17824,1038.73375600462
"332","Maine Maritime Academy","27",17824,820.112874895492
"333","Bates College","24",17817,869.313956180894
"334","McGill University","28",17824,863.188145756838
"335","Middlebury College","28",17824,646.488747397357
"336","University of Massachusetts at Amherst","28",17824,807.223392650437
"337","Wentworth Institute of Technology","28",17824,849.8913098663
